ID;Clube_ID;Tipo;Origem_Destino;Valor;Empréstimo;Ano
12047;4;Entrada;Rosario Central;0.00;Sim;2019
12048;3;Entrada;Atlético-MG U20;0.00;Não;2019
12049;3;Saída;Sporting CP U23;5580000.00;Não;2019
12050;18;Saída;São Paulo;0.00;Não;2019
12051;32;Entrada;Fluminense;0.00;Não;2019
12052;4;Saída;Al-Wehda;24800000.00;Não;2019
12053;18;Saída;Yokohama F. M.;0.00;Não;2019
12054;34;Entrada;Bangu-RJ;0.00;Não;2019
12055;18;Entrada;Fluminense U17;0.00;Não;2019
12056;3;Entrada;Palmeiras;0.00;Sim;2019
12057;3;Saída;Palmeiras;12400000.00;Não;2019
12058;26;Entrada;Atlético-MG;12400000.00;Não;2019
12059;26;Saída;Atlético-MG;0.00;Sim;2019
12060;7;Saída;Chapecoense;0.00;Sim;2019
12061;9;Entrada;Botafogo;0.00;Sim;2019
12062;9;Saída;Criciúma EC;0.00;Sim;2019
12063;13;Entrada;Chapecoense;0.00;Sim;2019
12064;29;Entrada;Ferroviária;0.00;Sim;2019
12065;29;Saída;Ferroviária;0.00;Sim;2019
12066;29;Saída;Ferroviária;0.00;Sim;2019
12067;4;Saída;Chaves;5580000.00;Não;2019
12068;5;Entrada;Portuguesa-RJ;0.00;Sim;2019
12069;5;Saída;Portuguesa-RJ;0.00;Sim;2019
12070;15;Saída;Sport Recife;0.00;Não;2019
12071;33;Entrada;Cuiabá-MT;0.00;Não;2019
12072;33;Saída;Emirates Club;0.00;Não;2019
12073;21;Entrada;CC Yatai;13330000.00;Não;2019
12074;21;Saída;Santos;6200000.00;Não;2019
12075;31;Entrada;Grêmio;6200000.00;Não;2019
12076;15;Entrada;São Caetano;0.00;Não;2019
12077;15;Saída;São Caetano;0.00;Sim;2019
12078;30;Entrada;Siegburger SV;0.00;Não;2019
12079;13;Entrada;Fluminense;0.00;Sim;2019
12080;13;Saída;Fluminense;2790000.00;Não;2019
12081;18;Entrada;Criciúma EC;2790000.00;Não;2019
12082;18;Saída;Criciúma EC;0.00;Sim;2019
12083;24;Entrada;Goytacaz-RJ;0.00;Não;2019
12084;24;Saída;Without Club;0.00;Não;2019
12085;29;Saída;Portuguesa-SP;0.00;Não;2019
12086;13;Saída;Fluminense;0.00;Sim;2019
12087;18;Entrada;Criciúma EC;0.00;Sim;2019
12088;18;Saída;Botafogo-SP;0.00;Sim;2019
12089;12;Entrada;Sport Recife;0.00;Sim;2019
12090;12;Saída;Goiás;0.00;Sim;2019
12091;20;Entrada;Corinthians;0.00;Sim;2019
12092;33;Saída;Corinthians;0.00;Sim;2019
12093;17;Saída;Man City;0.00;Sim;2019
12094;24;Saída;Ponte Preta;0.00;Não;2019
12095;27;Entrada;Ponte Preta;0.00;Sim;2019
12096;28;Entrada;Joinville-SC;0.00;Não;2019
12097;28;Saída;Paraná;0.00;Sim;2019
12098;4;Entrada;Without Club;0.00;Não;2019
12099;4;Saída;Vasco da Gama;0.00;Não;2019
12100;25;Entrada;Botafogo-SP;0.00;Não;2019
12101;25;Saída;Ituano;0.00;Não;2019
12102;34;Entrada;Athletico-PR;0.00;Não;2019
12103;1;Saída;Internacional;0.00;Sim;2019
12104;3;Entrada;Chapecoense;0.00;Sim;2019
12105;3;Saída;Chapecoense;0.00;Sim;2019
12106;5;Saída;Retired;0.00;Não;2019
12107;9;Entrada;Atlético-MG;0.00;Sim;2019
12108;9;Saída;Atlético-MG;0.00;Sim;2019
12109;22;Entrada;América-MG;0.00;Sim;2019
12110;22;Saída;Without Club;0.00;Não;2019
12111;28;Entrada;Corinthians B;0.00;Sim;2019
12112;28;Saída;Without Club;0.00;Não;2019
12113;29;Saída;Corinthians B;0.00;Sim;2019
12114;32;Saída;Shakhtar D.;6200000.00;Não;2019
12115;12;Saída;Cruzeiro;0.00;Não;2019
12116;12;Saída;Al-Nasr;0.00;Sim;2019
12117;14;Entrada;Corinthians;0.00;Não;2019
12118;16;Saída;Dallas;0.00;Não;2019
12119;3;Entrada;Danubio FC;0.00;Sim;2019
12120;22;Entrada;Huracán II;0.00;Não;2019
12121;34;Saída;Libertad;0.00;Não;2019
12122;16;Entrada;Figueirense U20;0.00;Não;2019
12123;8;Entrada;Club Tijuana;0.00;Sim;2019
12124;18;Entrada;Club Tijuana;0.00;Sim;2019
12125;18;Saída;Club Tijuana;0.00;Sim;2019
12126;33;Entrada;Club Tijuana;0.00;Sim;2019
12127;33;Saída;Club Tijuana;0.00;Sim;2019
12128;18;Saída;Zorya Lugansk;0.00;Não;2019
12129;23;Entrada;Sampaio-MA;0.00;Sim;2019
12130;24;Saída;Londrina-PR;0.00;Não;2019
12131;18;Saída;Fortaleza;0.00;Sim;2019
12132;19;Entrada;Fluminense;0.00;Sim;2019
12133;28;Entrada;Corinthians B;0.00;Sim;2019
12134;28;Saída;Corinthians B;1116000.00;Não;2019
12135;20;Saída;Aparecidense;0.00;Sim;2019
12136;22;Entrada;Boavista;0.00;Não;2019
12137;27;Entrada;Athletico-PR B;0.00;Sim;2019
12138;5;Entrada;Tubarão-SC;682000.00;Não;2019
12139;5;Saída;Tubarão-SC;0.00;Não;2019
12140;23;Saída;Londrina-PR;0.00;Não;2019
12141;11;Entrada;Coritiba B;0.00;Não;2019
12142;23;Saída;Oeste;0.00;Não;2019
12143;17;Entrada;Flamengo U20;0.00;Não;2019
12144;16;Entrada;Votuporanguense;0.00;Não;2019
12145;27;Saída;NK Ankaran;0.00;Não;2019
12146;7;Saída;Palmeiras;24800000.00;Não;2019
12147;26;Entrada;Botafogo;24800000.00;Não;2019
12148;1;Saída;Fluminense;0.00;Não;2019
12149;18;Entrada;América-MG;0.00;Não;2019
12150;25;Saída;Comercial-MS;0.00;Não;2019
12151;3;Saída;Coritiba FC;0.00;Sim;2019
12152;11;Entrada;Atlético-MG;0.00;Sim;2019
12153;11;Saída;Internacional;0.00;Sim;2019
12154;22;Entrada;Coritiba FC;0.00;Sim;2019
12155;21;Entrada;São Caetano;899000.00;Não;2019
12156;19;Saída;Without Club;0.00;Não;2019
12157;12;Entrada;Estoril Praia;0.00;Sim;2019
12158;31;Saída;Estoril Praia;0.00;Sim;2019
12159;10;Entrada;Tombense;0.00;Sim;2019
12160;10;Saída;Tombense;0.00;Sim;2019
12161;27;Entrada;Tombense;0.00;Não;2019
12162;35;Entrada;Vitória B;0.00;Não;2019
12163;3;Entrada;Londrina-PR;0.00;Sim;2019
12164;3;Saída;Londrina-PR;0.00;Sim;2019
12165;28;Entrada;GO Audax;0.00;Sim;2019
12166;2;Saída;Fluminense;0.00;Sim;2019
12167;18;Entrada;Atlético-GO;0.00;Sim;2019
12168;5;Entrada;Corinthians;0.00;Sim;2019
12169;8;Entrada;Corinthians;0.00;Sim;2019
12170;8;Saída;Corinthians;0.00;Sim;2019
12171;12;Entrada;Ceará SC;0.00;Sim;2019
12172;12;Saída;Avaí FC;0.00;Sim;2019
12173;12;Saída;Ceará SC;0.00;Sim;2019
12174;28;Entrada;Santos;0.00;Sim;2019
12175;28;Entrada;Santos;0.00;Não;2019
12176;28;Saída;Oeste;0.00;Não;2019
12177;28;Saída;Santos;0.00;Sim;2019
12178;31;Entrada;Guarani;0.00;Sim;2019
12179;31;Entrada;Ponte Preta;0.00;Sim;2019
12180;31;Saída;Ponte Preta;0.00;Sim;2019
12181;31;Saída;Ponte Preta;0.00;Não;2019
12182;15;Entrada;Fluminense U20;0.00;Sim;2019
12183;29;Entrada;Sport Recife;0.00;Sim;2019
12184;29;Saída;Sport Recife;0.00;Sim;2019
12185;33;Entrada;Bragantino;0.00;Sim;2019
12186;33;Saída;Bragantino;0.00;Sim;2019
12187;24;Entrada;Tupynambás;0.00;Não;2019
12188;24;Saída;Portuguesa-RJ;0.00;Não;2019
12189;15;Saída;Ch. Brothers;0.00;Não;2019
12190;8;Entrada;São Paulo U17;0.00;Não;2019
12191;32;Saída;Rio Ave;0.00;Não;2019
12192;16;Entrada;Santos;0.00;Sim;2019
12193;16;Saída;Santos;0.00;Sim;2019
12194;31;Entrada;Figueirense FC;0.00;Sim;2019
12195;31;Entrada;Puebla FC;0.00;Sim;2019
12196;31;Saída;Figueirense FC;0.00;Sim;2019
12197;35;Entrada;Palmeiras U20;0.00;Sim;2019
12198;11;Entrada;Palmeiras;0.00;Sim;2019
12199;16;Saída;Palmeiras;0.00;Sim;2019
12200;26;Entrada;Novorizontino;0.00;Sim;2019
12201;26;Entrada;Figueirense FC;0.00;Sim;2019
12202;26;Saída;Coritiba FC;0.00;Sim;2019
12203;26;Saída;Novorizontino;0.00;Sim;2019
12204;10;Entrada;Flamengo;0.00;Sim;2019
12205;17;Saída;CSA;0.00;Sim;2019
12206;6;Entrada;Paysandu;0.00;Não;2019
12207;2;Entrada;Flamengo;0.00;Sim;2019
12208;2;Saída;Flamengo;0.00;Sim;2019
12209;17;Entrada;Atlético-GO;0.00;Sim;2019
12210;17;Saída;Tombense;0.00;Não;2019
12211;17;Saída;Atlético-GO;0.00;Sim;2019
12212;28;Entrada;GO Audax;0.00;Sim;2019
12213;12;Saída;Figueirense FC;0.00;Não;2019
12214;16;Entrada;Corinthians;0.00;Não;2019
12215;2;Entrada;FC Juárez;0.00;Não;2019
12216;16;Entrada;Figueirense U20;0.00;Não;2019
12217;35;Entrada;FC Ashdod;0.00;Não;2019
12218;2;Entrada;Avaí FC;0.00;Não;2019
12219;5;Saída;Atlético-GO;0.00;Não;2019
12220;5;Saída;Ferroviária;0.00;Não;2019
12221;12;Entrada;León;0.00;Não;2019
12222;10;Entrada;Bangu-RJ;0.00;Não;2019
12223;10;Saída;Without Club;0.00;Não;2019
12224;23;Saída;Cianorte;0.00;Sim;2019
12225;33;Saída;São Caetano;0.00;Não;2019
12226;34;Entrada;Udinese Calcio;0.00;Não;2019
12227;34;Saída;Without Club;0.00;Não;2019
12228;12;Saída;Shakhtar D.;40920000.00;Não;2019
12229;14;Entrada;Palmeiras;0.00;Sim;2019
12230;14;Saída;Palmeiras;21700000.00;Não;2019
12231;26;Entrada;Cruzeiro;21700000.00;Não;2019
12232;26;Saída;Cruzeiro;0.00;Sim;2019
12233;10;Saída;Ferroviário;0.00;Não;2019
12234;25;Entrada;Palmeiras U20;0.00;Não;2019
12235;25;Saída;Operário-PR;0.00;Sim;2019
12236;1;Saída;Rio Ave;0.00;Sim;2019
12237;23;Saída;Paysandu;0.00;Não;2019
12238;1;Entrada;Without Club;0.00;Não;2019
12239;26;Entrada;Sport Recife;0.00;Sim;2019
12240;26;Saída;Without Club;0.00;Não;2019
12241;33;Saída;Palmeiras;0.00;Sim;2019
12242;10;Saída;Desportivo Aves;0.00;Não;2019
12243;12;Entrada;Without Club;0.00;Não;2019
12244;24;Saída;Brasil Pelotas;0.00;Não;2019
12245;33;Entrada;América-PE;0.00;Sim;2019
12246;33;Saída;América-PE;0.00;Sim;2019
12247;2;Entrada;Internacional;0.00;Não;2019
12248;22;Entrada;Paysandu;0.00;Sim;2019
12249;22;Saída;Atlético-GO;0.00;Não;2019
12250;21;Saída;Club Tijuana;15934000.00;Não;2019
12251;19;Saída;Paraná;0.00;Sim;2019
12252;27;Entrada;Fortaleza;0.00;Sim;2019
12253;27;Saída;São Caetano;0.00;Não;2019
12254;24;Saída;Sampaio-MA;0.00;Não;2019
12255;9;Entrada;Londrina-PR;0.00;Sim;2019
12256;9;Saída;Londrina-PR;0.00;Sim;2019
12257;2;Entrada;Ferroviária;0.00;Não;2019
12258;6;Entrada;Corinthians;2542000.00;Não;2019
12259;7;Saída;Corinthians;0.00;Sim;2019
12260;12;Entrada;Botafogo;0.00;Sim;2019
12261;12;Saída;EC Bahia;2542000.00;Não;2019
12262;21;Entrada;Londrina-PR;0.00;Sim;2019
12263;21;Saída;Juventude;0.00;Não;2019
12264;23;Entrada;Grêmio;0.00;Não;2019
12265;2;Entrada;Flamengo B;0.00;Não;2019
12266;2;Entrada;Flamengo B;0.00;Sim;2019
12267;2;Saída;Flamengo B;0.00;Sim;2019
12268;29;Entrada;Ituano;0.00;Não;2019
12269;32;Entrada;Sport Recife;0.00;Sim;2019
12270;32;Entrada;São Paulo U20;0.00;Não;2019
12271;32;Saída;Sport Recife;0.00;Sim;2019
12272;32;Saída;Ituano;0.00;Não;2019
12273;33;Entrada;São Paulo;0.00;Sim;2019
12274;33;Saída;São Paulo;0.00;Sim;2019
12275;22;Entrada;Novo Hamburgo;0.00;Sim;2019
12276;22;Entrada;Brasil Pelotas;0.00;Sim;2019
12277;22;Saída;Novo Hamburgo;0.00;Sim;2019
12278;22;Saída;ABC FC;0.00;Sim;2019
12279;10;Saída;Paysandu;0.00;Sim;2019
12280;10;Saída;Caxias-RS;0.00;Não;2019
12281;2;Entrada;São Paulo U20;0.00;Não;2019
12282;25;Saída;Rio Ave;0.00;Sim;2019
12283;28;Saída;Linense;0.00;Não;2019
12284;4;Entrada;Shakhtar D.;0.00;Não;2019
12285;6;Entrada;Botafogo-PB;0.00;Sim;2019
12286;6;Saída;Remo;0.00;Não;2019
12287;8;Saída;Al-Fayha;0.00;Não;2019
12288;10;Entrada;Al-Fayha;0.00;Sim;2019
12289;3;Entrada;Chelsea;0.00;Sim;2019
12290;26;Saída;Grasshoppers;0.00;Sim;2019
12291;24;Entrada;Without Club;0.00;Não;2019
12292;24;Saída;Londrina-PR;0.00;Não;2019
12293;18;Entrada;Kashiwa Reysol;0.00;Sim;2019
12294;18;Saída;Kashiwa Reysol;0.00;Sim;2019
12295;18;Saída;Fortaleza;0.00;Sim;2019
12296;19;Entrada;Fluminense;0.00;Sim;2019
12297;22;Entrada;EC Vitória;0.00;Sim;2019
12298;35;Saída;Internacional;0.00;Sim;2019
12299;9;Saída;Without Club;0.00;Não;2019
12300;19;Entrada;Vitória Setúbal;0.00;Não;2019
12301;19;Saída;Tiburones Rojos;0.00;Não;2019
12302;9;Saída;CS San Lorenzo;0.00;Não;2019
12303;24;Entrada;Toledo;0.00;Não;2019
12304;35;Entrada;CRB;0.00;Não;2019
12305;1;Entrada;CSA;0.00;Não;2019
12306;10;Entrada;Tiburones Rojos;0.00;Não;2019
12307;10;Saída;América-MG;0.00;Não;2019
12308;28;Saída;Cianorte;0.00;Sim;2019
12309;33;Saída;Vila Nova FC;0.00;Não;2019
12310;23;Saída;Novo Hamburgo;0.00;Não;2019
12311;2;Entrada;Athletico-PR;0.00;Sim;2019
12312;4;Entrada;Ponte Preta;0.00;Sim;2019
12313;4;Saída;Ponte Preta;0.00;Sim;2019
12314;4;Saída;Atlético-GO;0.00;Sim;2019
12315;13;Saída;Paysandu;0.00;Não;2019
12316;28;Entrada;Athletico-PR;0.00;Sim;2019
12317;28;Saída;Athletico-PR;0.00;Sim;2019
12318;29;Saída;Unipomezia;0.00;Não;2019
12319;26;Entrada;CA Torque;0.00;Sim;2019
12320;26;Saída;CA Torque;0.00;Sim;2019
12321;30;Entrada;M'gladbach II;0.00;Não;2019
12322;30;Saída;E. Braunschweig;310000.00;Não;2019
12323;20;Entrada;FBC Melgar;0.00;Não;2019
12324;13;Saída;Fluminense;0.00;Sim;2019
12325;18;Entrada;Criciúma EC;0.00;Sim;2019
12326;17;Entrada;Kalmar FF;0.00;Sim;2019
12327;17;Saída;Without Club;0.00;Não;2019
12328;33;Entrada;Ypiranga-BA;0.00;Não;2019
12329;9;Entrada;Paraná;0.00;Sim;2019
12330;9;Saída;Botafogo-SP;0.00;Não;2019
12331;9;Saída;Paraná;0.00;Sim;2019
12332;27;Entrada;Chapecoense;0.00;Sim;2019
12333;27;Saída;Chapecoense;0.00;Sim;2019
12334;6;Saída;CSA;0.00;Não;2019
12335;10;Entrada;EC Bahia;0.00;Não;2019
12336;20;Saída;Náutico;0.00;Sim;2019
12337;23;Entrada;Caldense;0.00;Não;2019
12338;28;Saída;Santos;0.00;Sim;2019
12339;31;Entrada;Ponte Preta;0.00;Sim;2019
12340;9;Saída;Luverdense;0.00;Sim;2019
12341;29;Entrada;Red Bull;0.00;Sim;2019
12342;19;Entrada;Buriram Utd.;0.00;Não;2019
12343;35;Entrada;Cianorte;0.00;Sim;2019
12344;35;Saída;Cianorte;0.00;Sim;2019
12345;33;Saída;Vasco da Gama;0.00;Não;2019
12346;34;Entrada;Sport Recife;0.00;Não;2019
12347;13;Entrada;Grêmio B;0.00;Sim;2019
12348;13;Saída;Grêmio B;0.00;Sim;2019
12349;21;Entrada;Grêmio B;0.00;Não;2019
12350;3;Entrada;Coritiba FC;0.00;Sim;2019
12351;3;Saída;Santa Clara;0.00;Não;2019
12352;4;Saída;São Paulo;37200000.00;Não;2019
12353;11;Saída;Atlético-MG;0.00;Sim;2019
12354;19;Saída;Tombense;0.00;Sim;2019
12355;25;Entrada;Capivariano;0.00;Sim;2019
12356;32;Entrada;Athletico-PR;37200000.00;Não;2019
12357;10;Entrada;Without Club;0.00;Não;2019
12358;10;Saída;Guarani;0.00;Não;2019
12359;26;Entrada;San Lorenzo;0.00;Sim;2019
12360;26;Saída;San Lorenzo;0.00;Sim;2019
12361;26;Saída;Colo-Colo;0.00;Não;2019
12362;7;Entrada;Boavista;0.00;Sim;2019
12363;7;Saída;Boavista;0.00;Sim;2019
12364;17;Saída;Internacional;0.00;Não;2019
12365;22;Entrada;Flamengo;0.00;Não;2019
12366;14;Entrada;Guarani;0.00;Sim;2019
12367;14;Saída;Botafogo-SP;0.00;Não;2019
12368;23;Saída;Brasil Pelotas;0.00;Não;2019
12369;11;Entrada;Cruzeiro;0.00;Sim;2019
12370;14;Saída;Coritiba FC;0.00;Sim;2019
12371;10;Entrada;Al-Salmiya SC;0.00;Sim;2019
12372;19;Entrada;Ferroviária;0.00;Sim;2019
12373;8;Saída;Vila Nova FC;0.00;Sim;2019
12374;5;Entrada;Marcílio Dias;0.00;Sim;2019
12375;6;Entrada;Santo André;0.00;Não;2019
12376;10;Saída;Without Club;0.00;Não;2019
12377;25;Entrada;Ponte Preta;0.00;Não;2019
12378;25;Saída;São Bento (SP);0.00;Não;2019
12379;28;Saída;Mirassol-SP;0.00;Não;2019
12380;32;Saída;Portimonense;0.00;Sim;2019
12381;34;Saída;B. Leverkusen;114700000.00;Não;2019
12382;4;Saída;Retired;0.00;Não;2019
12383;13;Entrada;São Luiz;0.00;Não;2019
12384;15;Entrada;Goiás;0.00;Sim;2019
12385;20;Saída;Cuiabá-MT;0.00;Sim;2019
12386;18;Entrada;FC Sion;0.00;Sim;2019
12387;12;Saída;Fortaleza;0.00;Sim;2019
12388;19;Entrada;Corinthians;0.00;Sim;2019
12389;23;Entrada;Without Club;0.00;Não;2019
12390;34;Entrada;Albacete;0.00;Sim;2019
12391;34;Saída;Albacete;0.00;Sim;2019
12392;34;Saída;Marbella FC;0.00;Sim;2019
12393;1;Entrada;Internacional;0.00;Sim;2019
12394;22;Entrada;Vasco da Gama;0.00;Sim;2019
12395;22;Saída;América-MG;0.00;Sim;2019
12396;34;Saída;Internacional;0.00;Sim;2019
12397;2;Entrada;Guarani-MG;0.00;Não;2019
12398;2;Saída;Without Club;0.00;Não;2019
12399;4;Entrada;Oeste;0.00;Sim;2019
12400;29;Saída;Without Club;0.00;Não;2019
12401;13;Entrada;São Paulo;0.00;Sim;2019
12402;32;Saída;Criciúma EC;0.00;Sim;2019
12403;35;Saída;São Bento (SP);0.00;Não;2019
12404;33;Entrada;Novorizontino;0.00;Não;2019
12405;5;Entrada;Tombense;0.00;Sim;2019
12406;5;Saída;Tombense;0.00;Não;2019
12407;19;Entrada;Kashima Antlers;0.00;Não;2019
12408;19;Saída;Buriram Utd.;0.00;Não;2019
12409;22;Entrada;Inter U20;0.00;Não;2019
12410;29;Entrada;Red Bull;0.00;Sim;2019
12411;2;Entrada;Guimarães B;0.00;Sim;2019
12412;14;Entrada;Spartak Moscow;0.00;Sim;2019
12413;10;Entrada;Al-Orobah;0.00;Não;2019
12414;10;Saída;Without Club;0.00;Não;2019
12415;1;Entrada;Palmeiras;0.00;Sim;2019
12416;26;Saída;América-MG;0.00;Sim;2019
12417;16;Entrada;Ituano;0.00;Sim;2019
12418;16;Saída;Ituano;0.00;Sim;2019
12419;9;Saída;Nacional;0.00;Sim;2019
12420;32;Saída;Al-Nassr;31000000.00;Não;2019
12421;18;Entrada;Paysandu;0.00;Sim;2019
12422;18;Saída;STK Samorin;0.00;Sim;2019
12423;21;Entrada;Grêmio B;0.00;Não;2019
12424;25;Entrada;Guarani;0.00;Sim;2019
12425;25;Saída;Vila Nova FC;0.00;Sim;2019
12426;8;Entrada;Ferroviário;0.00;Não;2019
12427;8;Saída;Guarany Sobral;0.00;Não;2019
12428;1;Entrada;Goytacaz-RJ;0.00;Sim;2019
12429;1;Entrada;Serranense-MG;0.00;Sim;2019
12430;1;Saída;Goytacaz-RJ;0.00;Sim;2019
12431;1;Saída;Persipura;0.00;Não;2019
12432;10;Saída;Botafogo-PB;0.00;Sim;2019
12433;8;Saída;CSA;0.00;Não;2019
12434;10;Entrada;Ceará SC;0.00;Não;2019
12435;10;Saída;Red Bull;0.00;Não;2019
12436;29;Entrada;Red Bull;0.00;Sim;2019
12437;17;Entrada;San Lorenzo;18600000.00;Não;2019
12438;23;Entrada;Barra;0.00;Sim;2019
12439;23;Saída;Cruzeiro-RS;0.00;Não;2019
12440;20;Entrada;Oeste;0.00;Sim;2019
12441;23;Entrada;Mumbai City;0.00;Não;2019
12442;1;Entrada;Corinthians B;0.00;Sim;2019
12443;23;Saída;CRB;0.00;Não;2019
12444;29;Entrada;Red Bull;0.00;Sim;2019
12445;29;Entrada;Água Santa-SP;0.00;Não;2019
12446;29;Saída;Operário-PR;0.00;Não;2019
12447;29;Saída;Água Santa-SP;0.00;Sim;2019
12448;9;Entrada;Without Club;0.00;Não;2019
12449;9;Saída;Sobradinho;0.00;Não;2019
12450;3;Entrada;Palmeiras U20;0.00;Sim;2019
12451;21;Entrada;Vasco da Gama;0.00;Sim;2019
12452;34;Saída;Grêmio;0.00;Sim;2019
12453;24;Entrada;Paraná;0.00;Sim;2019
12454;24;Saída;Paraná;0.00;Sim;2019
12455;24;Saída;Brasil Pelotas;0.00;Não;2019
12456;27;Entrada;Joinville-SC;0.00;Sim;2019
12457;27;Saída;Joinville-SC;0.00;Sim;2019
12458;23;Entrada;Botafogo-PB;0.00;Não;2019
12459;23;Entrada;Botafogo-PB;0.00;Não;2019
12460;1;Saída;Coritiba FC;0.00;Não;2019
12461;11;Entrada;América-MG;0.00;Não;2019
12462;28;Entrada;Santos;0.00;Sim;2019
12463;31;Entrada;Guarani;0.00;Sim;2019
12464;31;Saída;Ponte Preta;0.00;Sim;2019
12465;16;Entrada;São Caetano;0.00;Não;2019
12466;33;Saída;São Caetano;0.00;Não;2019
12467;34;Saída;Boavista;0.00;Não;2019
12468;1;Saída;Without Club;0.00;Não;2019
12469;8;Saída;Chapecoense;0.00;Não;2019
12470;9;Entrada;Ceará SC;0.00;Não;2019
12471;29;Entrada;XV Piracicaba;0.00;Não;2019
12472;29;Entrada;Osasco-SP;0.00;Não;2019
12473;29;Saída;Osasco-SP;0.00;Não;2019
12474;29;Saída;Caldense;0.00;Sim;2019
12475;25;Entrada;Cruzeiro U20;0.00;Sim;2019
12476;25;Saída;Cruzeiro U20;0.00;Não;2019
12477;14;Saída;Internacional;0.00;Não;2019
12478;22;Entrada;Cruzeiro;0.00;Não;2019
12479;9;Saída;Grêmio;0.00;Sim;2019
12480;21;Entrada;Chapecoense;0.00;Sim;2019
12481;21;Saída;Sport Recife;0.00;Sim;2019
12482;33;Entrada;Grêmio;0.00;Sim;2019
12483;17;Entrada;U. de Chile;0.00;Sim;2019
12484;17;Saída;Goiás;0.00;Não;2019
12485;20;Entrada;Flamengo;0.00;Não;2019
12486;35;Entrada;Vegalta Sendai;0.00;Sim;2019
12487;35;Saída;Vegalta Sendai;0.00;Não;2019
12488;11;Saída;Jaguares FC;0.00;Não;2019
12489;5;Saída;Cafetaleros;0.00;Não;2019
12490;8;Saída;Carlstad United;0.00;Não;2019
12491;11;Entrada;Cruzeiro;0.00;Não;2019
12492;14;Saída;Coritiba FC;0.00;Não;2019
12493;23;Entrada;Ypiranga-RS;0.00;Não;2019
12494;23;Saída;Ypiranga-RS;0.00;Não;2019
12495;13;Saída;Atlético-MG B;0.00;Sim;2019
12496;12;Entrada;Grêmio;0.00;Não;2019
12497;21;Saída;Corinthians;0.00;Não;2019
12498;10;Entrada;Fluminense U20;0.00;Sim;2019
12499;10;Saída;Fluminense U20;0.00;Sim;2019
12500;27;Entrada;Ituano;0.00;Não;2019
12501;20;Saída;Boavista;0.00;Não;2019
12502;27;Entrada;Cianorte;0.00;Sim;2019
12503;27;Saída;Cianorte;0.00;Sim;2019
12504;4;Saída;Palmeiras;0.00;Sim;2019
12505;26;Entrada;Athletico-PR;0.00;Sim;2019
12506;20;Entrada;Itaberaí-GO;0.00;Sim;2019
12507;20;Entrada;Itaberaí-GO;0.00;Não;2019
12508;20;Saída;Itaberaí-GO;0.00;Sim;2019
12509;23;Saída;Cianorte;0.00;Sim;2019
12510;16;Saída;Without Club;0.00;Não;2019
12511;27;Saída;Ferroviária;0.00;Não;2019
12512;29;Entrada;Ferroviária;0.00;Sim;2019
12513;29;Entrada;Red Bull;0.00;Sim;2019
12514;34;Entrada;Cerro Porteño;0.00;Não;2019
12515;2;Entrada;Athletico-PR;0.00;Sim;2019
12516;4;Entrada;Londrina-PR;0.00;Não;2019
12517;4;Saída;Atlético-GO;0.00;Sim;2019
12518;13;Entrada;Criciúma U20;0.00;Não;2019
12519;33;Entrada;Atl. Nacional;0.00;Sim;2019
12520;33;Saída;Banfield;0.00;Não;2019
12521;17;Entrada;Flamengo U20;0.00;Não;2019
12522;13;Entrada;Vila Nova FC;0.00;Não;2019
12523;7;Entrada;Paysandu;0.00;Sim;2019
12524;7;Entrada;Volta Redonda;0.00;Sim;2019
12525;7;Saída;Volta Redonda;0.00;Sim;2019
12526;7;Saída;Confiança;0.00;Sim;2019
12527;16;Saída;Kyoto Sanga;0.00;Não;2019
12528;1;Saída;CRB;0.00;Não;2019
12529;29;Entrada;Maringá;0.00;Não;2019
12530;29;Saída;Without Club;0.00;Não;2019
12531;8;Saída;São Bento (SP);0.00;Não;2019
12532;24;Entrada;Novo Hamburgo;0.00;Não;2019
12533;24;Saída;Caldense;0.00;Não;2019
12534;7;Saída;Mirassol-SP;0.00;Sim;2019
12535;20;Entrada;Mirassol-SP;0.00;Sim;2019
12536;25;Entrada;Botafogo;0.00;Sim;2019
12537;25;Saída;Goiás;0.00;Sim;2019
12538;5;Saída;Chapecoense;0.00;Não;2019
12539;9;Entrada;Avaí FC;0.00;Não;2019
12540;31;Saída;Retired;0.00;Não;2019
12541;26;Entrada;Paysandu;0.00;Sim;2019
12542;26;Saída;Shimizu S-Pulse;0.00;Não;2019
12543;1;Entrada;Villa Nova;0.00;Não;2019
12544;1;Saída;Villa Nova;0.00;Não;2019
12545;20;Saída;Without Club;0.00;Não;2019
12546;23;Entrada;Without Club;0.00;Não;2019
12547;18;Saída;Al-Wehda;0.00;Não;2019
12548;24;Entrada;Votuporanguense;0.00;Não;2019
12549;24;Saída;Without Club;0.00;Não;2019
12550;2;Saída;Cruzeiro;0.00;Sim;2019
12551;9;Entrada;Cruzeiro;0.00;Sim;2019
12552;14;Entrada;Atlético-GO;0.00;Sim;2019
12553;14;Entrada;Ponte Preta;0.00;Sim;2019
12554;14;Saída;Chapecoense;0.00;Sim;2019
12555;14;Saída;Ponte Preta;0.00;Sim;2019
12556;28;Entrada;Cruzeiro;0.00;Sim;2019
12557;28;Saída;Cruzeiro;0.00;Sim;2019
12558;33;Entrada;Serra-ES;0.00;Não;2019
12559;2;Saída;Paraná;0.00;Não;2019
12560;27;Entrada;Atlético-GO;0.00;Não;2019
